46766,The Belles of St. Trinian's (1954),Comedy
46806,The Bridges at Toko-Ri (1954),Drama|Romance|War
46807,Brigadoon (1954),Fantasy|Musical|Romance
46816,The Caine Mutiny (1954),Drama|Romance|War
46828,Carmen Jones (1954),Drama|Musical|Romance
46851,Chikamatsu monogatari (1954),Drama|Romance
46874,The Country Girl (1954),Drama|Music
46876,Creature from the Black Lagoon (1954),Adventure|Horror|Sci-Fi
46889,The Dam Busters (1955),Drama|History|War
46891,Dangerous Mission (1954),Action|Mystery|Thriller
46907,Devil Girl from Mars (1954),Sci-Fi
46911,Les diaboliques (1955),Horror|Mystery|Thriller
46912,Dial M for Murder (1954),Crime|Mystery|Thriller
46969,The Fast and the Furious (1955),Crime|Drama|Mystery|Thriller
46998,French Cancan (1954),Comedy|Musical|Drama
47033,Gog (1954),Drama|Horror|Romance
47034,Gojira (1954),Drama|Horror|Sci-Fi|Thriller
47119,An Inspector Calls (1954),Crime|Drama|Mystery
47136,Johnny Guitar (1954),Western
47203,Magnificent Obsession (1954),Drama|Romance
47230,Men of the Fighting Lady (1954),Drama|War
47281,Nijûshi no hitomi (1954),Drama
47296,On the Waterfront (1954),Crime|Drama
47396,Rear Window (1954),Mystery|Thriller
47417,Riot in Cell Block 11 (1954),Crime|Drama|Film-Noir
47422,River of No Return (1954),Adventure|Western
47434,The Runaway Bus (1954),Comedy|Crime|Mystery
47437,Sabrina (1954),Comedy|Drama|Romance
47444,Miyamoto Musashi (1954),Action|Adventure|Biography
47445,Sanshô dayû (1954),Drama
47469,Senso (1954),Drama|History|Romance|War
47472,Seven Brides for Seven Brothers (1954),Comedy|Drama|Musical|Romance
47478,Shichinin no samurai (1954),Action|Adventure|Drama
47495,Silver Lode (1954),Western
47522,A Star Is Born (1954),Drama|Musical|Romance
47528,La strada (1954),Drama
47542,Suddenly (1954),Crime|Drama|Film-Noir|Romance|Thriller
47573,Them! (1954),Horror|Sci-Fi
47574,There's No Business Like Show Business (1954),Comedy|Drama|Musical
47577,This Island Earth (1955),Horror|Sci-Fi
47630,Ulisse (1954),Adventure
47647,Vera Cruz (1954),Adventure|Western
47669,West of Zanzibar (1954),Adventure
47673,White Christmas (1954),Comedy|Musical|Romance
47677,The Wild One (1953),Drama
47679,Witness to Murder (1954),Drama|Film-Noir|Crime
47794,Abbott and Costello Meet the Keystone Kops (1955),Comedy
47795,Abbott and Costello Meet the Mummy (1955),Action|Adventure|Comedy|Horror
47811,All That Heaven Allows (1955),Drama|Romance
47834,Animal Farm (1954),Animation|Comedy|Drama
47878,The Big Combo (1955),Crime|Drama|Film-Noir|Thriller
47885,Blackboard Jungle (1955),Drama
47892,Bob le flambeur (1956),Crime
47898,Bride of the Monster (1955),Horror|Sci-Fi
47945,The Colditz Story (1955),Drama|History|War
47990,Devdas (1955),Drama|Musical|Romance
48021,Du rififi chez les hommes (1955),Crime|Drama|Thriller
48028,East of Eden (1955),Drama|Romance
48037,Ensayo de un crimen (1955),Comedy|Crime|Drama
48055,The Far Country (1954),Drama|Romance|Western
48078,Five Guns West (1955),Action|Romance|Western
48127,Gojira no gyakushû (1955),Action|Drama|Horror
48135,The Green Buddha (1955),Crime|Drama|Mystery
48140,Guys and Dolls (1955),Comedy|Musical|Romance
48182,House of Bamboo (1955),Crime|Drama
48198,Ikimono no kiroku (1955),Drama
48233,Jubal (1956),Western
48235,Jump Into Hell (1955),Drama|War
48254,Killer's Kiss (1955),Crime|Drama|Film-Noir|Thriller
48259,The King's Thief (1955),Adventure
48260,Kismet (1955),Adventure|Musical|Fantasy
48261,Kiss Me Deadly (1955),Film-Noir|Mystery|Thriller
48279,Lady Godiva of Coventry (1955),Drama|History
48280,Lady and the Tramp (1955),Animation|Adventure|Comedy|Romance
48281,The Ladykillers (1955),Comedy|Crime
48308,Lola Montès (1955),Biography|Drama|Romance
48316,Love Is a Many-Splendored Thing (1955),Biography|Drama|Romance|War
48336,A Man Alone (1955),Western
48340,Man Without a Star (1955),Western
48342,The Man from Laramie (1955),Western
48347,The Man with the Golden Arm (1955),Drama
48356,Marty (1955),Drama|Romance
48363,Les maîtres fous (1955),Documentary|Short
48380,Mister Roberts (1955),Comedy|Drama|War
48393,Mr. Arkadin (1955),Thriller|Crime|Mystery|Drama
48394,Muerte de un ciclista (1955),Drama
48401,My Sister Eileen (1955),Musical|Comedy|Romance
48424,The Night of the Hunter (1955),Drama|Film-Noir|Thriller
48432,Not as a Stranger (1955),Drama|Romance
48434,Nuit et brouillard (1955),Documentary|Short|History|War
48445,Oklahoma! (1955),Musical|Romance|Western
48452,Ordet (1955),Drama
48473,Pather Panchali (1955),Drama
48491,Picnic (1955),Drama|Romance
48543,Razzia sur la Chnouf (1955),Crime|Drama|Thriller
48545,Rebel Without a Cause (1955),Drama|Romance
48554,Revenge of the Creature (1955),Horror|Sci-Fi
48563,The Rose Tattoo (1955),Comedy|Drama|Romance
48570,Run for Cover (1955),Western
48579,Zoku Miyamoto Musashi, Ichijôji no kettô (1955)
48593,The Sea Chase (1955),Action|Drama|War
48600,Seminole Uprising (1955),Drama|War|Western
48605,The Seven Year Itch (1955),Comedy|Romance
48623,Sincerely Yours (1955),Drama
48641,Sommarnattens leende (1955),Comedy|Romance
48651,Spionage (1955),History|Thriller
48673,Summertime (1955),Romance|Drama
48690,Tall Man Riding (1955),Western
48696,Tarantula (1955),Horror|Sci-Fi
48728,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
48750,The Trouble with Harry (1955),Comedy|Mystery
48752,Tuntematon sotilas (1955),Drama|War
48772,Value for Money (1955),Comedy|Romance
48789,The Violent Men (1955),Western
48790,Violent Saturday (1955),Crime|Drama|Film-Noir
48791,The Virgin Queen (1955),Drama|History|Romance
48918,1984 (1956),Drama|Sci-Fi
48933,Akasen chitai (1956),Drama
48947,Anastasia (1956),Drama|History
48954,Anything Goes (1956),Musical
48956,Aparajito (1956),Drama
48960,Around the World in Eighty Days (1956),Adventure|Comedy|Family|Fantasy|Romance
48977,The Bad Seed (1956),Drama|Horror|Mystery|Thriller
48980,Le ballon rouge (1956),Family|Fantasy|Short
48983,Bandido (1956),Action|Western
48991,The Beast with a Million Eyes (1955),Horror|Sci-Fi
48993,Beatrice Cenci (1956),Drama|History
49010,Bigger Than Life (1956),Drama
49012,Biruma no tategoto (1956),Drama|Music|War
49038,Bus Stop (1956),Comedy|Drama|Romance
49055,Carousel (1956),Drama|Musical
49061,The Catered Affair (1956),Comedy|Drama|Romance
49096,The Court Jester (1955),Adventure|Comedy|Family|Musical
49103,The Creature Walks Among Us (1956),Horror|Sci-Fi
49110,A Cry in the Night (1956),Crime|Drama|Film-Noir
49169,Earth vs. the Flying Saucers (1956),Fantasy|Horror|Sci-Fi
49170,The Eddy Duchin Story (1956),Biography|Drama|Music|Romance
49207,Il ferroviere (1956),Drama
49223,Forbidden Planet (1956),Action|Adventure|Sci-Fi
49261,Giant (1956),Drama|Romance|Western
49294,He Laughed Last (1956),Comedy|Crime
49301,Helen of Troy (1956),Adventure|Action|Drama|Romance|War
49314,High Society (1956),Comedy|Musical|Romance
49322,Hollywood or Bust (1956),Comedy
49366,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
49373,It's Never Too Late (1956),Comedy
49405,The Killer Is Loose (1956),Crime|Drama|Film-Noir
49406,The Killing (1956),Crime|Film-Noir|Thriller
49408,The King and I (1956),Drama|Musical|Romance
49434,The Last Wagon (1956),Adventure|Drama|Western
49456,Lust for Life (1956),Biography|Drama
49470,The Man Who Knew Too Much (1956),Thriller
49477,Manfish (1956),Adventure
49487,The Maverick Queen (1956),Western
49513,Moby Dick (1956),Adventure|Drama
49516,The Mole People (1956),Fantasy|Horror|Sci-Fi
49521,La mort en ce jardin (1956),Adventure|Drama
49523,The Mountain (1956),Adventure|Drama
49578,The Opposite Sex (1956),Comedy|Musical|Romance
49615,The Phantom from 10,000 Leagues (1955)
49646,The Quatermass Xperiment (1955),Horror|Sci-Fi
49656,Ransom! (1956),Drama
49730,The Searchers (1956),Western
49744,Seven Wonders of the World (1956),Documentary|History
49751,The Sharkfighters (1956),Adventure
49778,Somebody Up There Likes Me (1956),Biography|Drama|Sport
49782,Sora no daikaijû Radon (1956),Adventure|Drama|Horror
49800,Storm Center (1956),Drama
49815,The Swan (1956),Comedy|Romance|Drama
49830,The Teahouse of the August Moon (1956),Comedy
49833,The Ten Commandments (1956),Adventure|Drama|History
49844,These Wilder Years (1956),Drama
49845,The Long Arm (1956),Drama|Mystery
49866,Totò, Peppino e... la malafemmina (1956)
49869,Toute la mémoire du monde (1956),Documentary|Short
49871,A Town Like Alice (1956),Crime|Drama|Romance|War
49872,Town on Trial (1957),Mystery
49875,Trapeze (1956),Drama|Romance
49902,Un condamné à mort s'est échappé ou Le vent souffle où il veut (1956),Drama|Thriller|War
49906,Up in the World (1956),Comedy
49922,The Violent Years (1956),Crime|Thriller
49949,While the City Sleeps (1956),Crime|Drama|Film-Noir
49966,Written on the Wind (1956),Drama|Romance
49967,X, The Unknown (1956)
50083,12 Angry Men (1957),Drama
50084,20 Million Miles to Earth (1957),Drama|Fantasy|Horror
50086,3,10 to Yuma (1957)
50095,The Abominable Snowman (1957),Adventure|Horror|Sci-Fi
50097,Across the Bridge (1957),Crime|Drama|Thriller
50100,The Admirable Crichton (1957),Comedy
50105,An Affair to Remember (1957),Drama|Romance
50111,Ali Baba Bunny (1957),Family|Animation|Short|Comedy
50112,All Mine to Give (1957),Drama|Family|Romance
50147,Attack of the Crab Monsters (1957),Horror|Sci-Fi
50166,Band of Angels (1957),Drama|History|Romance
50188,Mother India (1957),Drama|Musical|Family
50197,The Black Scorpion (1957),Horror|Sci-Fi
50208,Boy on a Dolphin (1957),Adventure|Drama|Romance
50212,The Bridge on the River Kwai (1957),Adventure|Drama|History|War
50237,Celui qui doit mourir (1957),Drama
50252,China Gate (1957),Action|War|Drama
50263,Il conte Max (1957),Comedy
50271,Crime of Passion (1957),Crime|Drama|Film-Noir
50280,The Curse of Frankenstein (1957),Drama|Horror|Sci-Fi|Thriller
50296,Decision at Sundown (1957),Drama|Western
50356,The Enemy Below (1957),Action|Adventure|Drama|Thriller|War
50371,A Face in the Crowd (1957),Drama
50379,A Farewell to Arms (1957),Drama|Romance|War
50393,Fiend Without a Face (1958),Horror|Sci-Fi|Thriller
50397,Fire Down Below (1957),Adventure|Drama
50398,Fjols til fjells (1957),Comedy
50419,Funny Face (1957),Romance|Comedy|Musical
50468,Gunfight at the O.K. Corral (1957),Western
50490,Heaven Knows, Mr. Allison (1957)
50519,L'homme à l'imperméable (1957),Comedy|Mystery
50530,I Was a Teenage Werewolf (1957),Horror|Sci-Fi
50539,The Incredible Shrinking Man (1957),Drama|Sci-Fi|Thriller
50556,Jailhouse Rock (1957),Drama|Music|Musical
50569,The Joker Is Wild (1957),Drama|Musical
50585,Kanal (1957),Drama|War
50598,A King in New York (1957),Comedy|Drama
50613,Kumonosu-jô (1957),Drama
50634,Letyat zhuravli (1957),Drama|Romance|War
50659,Loving You (1957),Drama|Musical
50665,Madhumati (1958),Musical|Mystery|Romance
50699,Men in War (1957),Drama|War
50706,Mon oncle (1958),Comedy
50714,Les mistons (1957),Short|Comedy
50763,Night Passage (1957),Western
50766,Night of the Demon (1957),Horror
50782,Le notti bianche (1957),Drama|Romance
50783,Le notti di Cabiria (1957),Drama
50798,Old Yeller (1957),Family|Drama|Adventure
50818,Sailor Beware (1956),Comedy
50825,Paths of Glory (1957),Drama|War
50839,Peyton Place (1957),Drama|Romance
50850,Porte des Lilas (1957),Crime|Drama|Romance
50858,The Pride and the Passion (1957),Action|Adventure|Drama
50861,The Prince and the Showgirl (1957),Comedy|Romance
50870,Pyaasa (1957),Drama|Musical|Romance
50873,Quatermass 2 (1957),Sci-Fi|Horror
50894,The Revenge of Frankenstein (1958),Horror|Sci-Fi
50963,Shoot-Out at Medicine Bend (1957),Western
50976,Det sjunde inseglet (1957),Drama|Fantasy
50986,Smultronstället (1957),Drama
51016,The Story of Mankind (1957),Drama|Fantasy|Sci-Fi
51036,Sweet Smell of Success (1957),Drama|Film-Noir
51077,The Three Faces of Eve (1957),Drama|Mystery
51087,The Tin Star (1957),Western
51093,Tôkyô boshoku (1957),Drama
51196,Will Success Spoil Rock Hunter? (1957),Comedy|Romance
51198,The Wings of Eagles (1957),Biography|Drama|War
51201,Witness for the Prosecution (1957),Drama|Mystery
51207,The Wrong Man (1956),Crime|Drama
51226,Zombies of Mora Tau (1957),Action|Adventure|Fantasy|Horror|Thriller
51337,The 7th Voyage of Sinbad (1958),Family|Fantasy|Action|Adventure
51362,Anna Lucasta (1958),Drama
51365,Ansiktet (1958),Drama
51378,Ascenseur pour l'échafaud (1958),Crime|Drama|Thriller
51383,Auntie Mame (1958),Comedy|Drama
51390,Bab el hadid (1958),Crime|Drama
51402,Battle of the V-1 (1958),Drama|War
51404,Le beau Serge (1958),Drama
51406,Bell Book and Candle (1958),Comedy|Romance|Fantasy
51411,The Big Country (1958),Drama|Romance|Western
51418,The Blob (1958),Sci-Fi|Thriller
51423,Blue Murder at St. Trinian's (1957),Comedy
51452,Carry on Nurse (1959),Comedy|Romance
51453,Carry on Sergeant (1958),Comedy|War
51454,Carve Her Name with Pride (1958),Biography|Drama|War
51459,Cat on a Hot Tin Roof (1958),Drama
51524,The Decks Ran Red (1958),Adventure|Drama
51525,The Defiant Ones (1958),Crime|Drama|Thriller
51534,Desire Under the Elms (1958),Drama|Romance
51542,Corridors of Blood (1958),Crime|Drama|Horror|Thriller
51554,Dracula (1958),Horror
51588,Es geschah am hellichten Tag (1958),Crime|Thriller|Drama
51622,The Fly (1958),Horror|Sci-Fi
51655,Gideon's Day (1958),Action|Comedy|Drama
51658,Gigi (1958),Comedy|Musical|Romance
51662,Girls at Sea (1958),Comedy
51682,El grito de la muerte (1959),Horror|Mystery|Thriller|Western
51701,Hare-Way to the Stars (1958),Family|Animation|Short|Comedy|Sci-Fi
51713,Hell Drivers (1957),Crime|Drama|Thriller
51744,House on Haunted Hill (1959),Drama|Horror|Thriller
51745,Houseboat (1958),Comedy|Drama|Family|Romance
51758,I Want to Live! (1958),Biography|Crime|Drama|Film-Noir
51759,I Was Monty's Double (1958),Drama|History|War
51773,Indiscreet (1958),Comedy|Romance
51792,Jalsaghar (1958),Drama|Music
51808,Kakushi-toride no san-akunin (1958),Adventure|Drama
51818,King Creole (1958),Crime|Drama|Musical
51845,The Last Hurrah (1958),Drama
51848,The Law and Jake Wade (1958),Western
51849,The Left Handed Gun (1958),Biography|Crime|Drama|Western
51850,The Legend of Sleepy Hollow (1949),Family|Horror|Animation|Short
51878,The Long, Hot Summer (1958)
51896,The Man Who Wouldn't Talk (1958),Crime|Drama
51927,Mia zoi tin ehoume (1958),Comedy|Drama|Romance
51942,Moi un noir (1958),Drama
51980,Narayama bushiko (1958),Drama
51994,A Night to Remember (1958),Action|Drama|History
52005,No Time for Sergeants (1958),Comedy
52017,Nära livet (1958),Drama
52077,Plan 9 from Outer Space (1959),Horror|Sci-Fi
52080,Popiól i diament (1958),Drama|War
52104,Queen of Outer Space (1958),Adventure|Fantasy|Sci-Fi
52106,The Quiet American (1958),Drama|Romance|Thriller
52126,The Reluctant Debutante (1958),Comedy|Romance
52141,Rock-a-Bye Baby (1958),Comedy
52151,Run Silent Run Deep (1958),War|Action|Drama
52182,Separate Tables (1958),Drama|Romance
52188,She Gods of Shark Reef (1958),Adventure
52191,The Sheriff of Fractured Jaw (1958),Comedy|Western
52216,I soliti ignoti (1958),Comedy|Crime
52218,Some Came Running (1958),Drama|Romance
52225,South Pacific (1958),Musical|Romance|War
52278,Teacher's Pet (1958),Comedy|Romance
52286,Terror from the Year 5000 (1958),Sci-Fi
52293,Thunder Road (1958),Crime|Drama|Thriller
52301,Too Many Crooks (1959),Comedy|Crime
52311,Touch of Evil (1958),Crime|Film-Noir|Thriller
52330,Ubiytsy (1956),Short
52338,Une histoire d'eau (1961),Romance|Short
52345,Vagabonderne på Bakkegården (1958),Comedy
52354,Verboten! (1959),Thriller|War|Drama
52357,Vertigo (1958),Mystery|Romance|Thriller
52365,The Vikings (1958),Action|Adventure|Drama|History|Romance|War
52374,The Deadly Invention (1958),Adventure|Fantasy|Sci-Fi
52556,Les amants (1958),Drama
52561,Anatomy of a Murder (1959),Crime|Drama|Mystery
52572,Apur Sansar (1959),Drama
52575,Arrangiatevi (1959),Comedy
52600,Ballada o soldate (1959),Drama|Romance|War
52602,The Bat (1959),Horror|Thriller|Mystery
52618,Ben-Hur (1959),Action|Adventure|Drama|History|Romance
52619,The Best of Everything (1959),Drama|Romance
52637,The Bloody Brood (1959),Crime|Drama
52646,The Brain That Wouldn't Die (1962),Horror|Sci-Fi
52655,A Bucket of Blood (1959),Comedy|Horror
52676,Carry on Teacher (1959),Comedy
52695,The Vicious Circle (1957),Crime|Mystery|Thriller
52700,Compulsion (1959),Biography|Crime|Drama|History|Thriller
52709,Cover Girl Killer (1959),Crime|Thriller
52722,Darby O'Gill and the Little People (1959),Adventure|Family|Fantasy
52733,Deux hommes dans Manhattan (1959),Crime|Drama|Thriller
52736,Dhool Ka Phool (1959),Family|Musical
52738,The Diary of Anne Frank (1959),Biography|Drama|History|War
52811,The Flesh and the Fiends (1960),Horror
52832,The Fugitive Kind (1959),Drama|Romance
52847,Gidget (1959),Comedy
52854,Goha (1958),
52893,Hiroshima, mon amour (1959)
52905,The Hound of the Baskervilles (1959),Mystery
52907,The House in the Woods (1957),Drama|Mystery|Thriller
52911,I'm All Right Jack (1959),Comedy
52918,Imitation of Life (1959),Drama|Romance
52929,Invisible Invaders (1959),Sci-Fi|Horror
52942,Jazz on a Summer's Day (1959),Documentary|Music
52948,Journey to the Center of the Earth (1959),Adventure|Family|Fantasy|Romance|Sci-Fi
52969,The Killer Shrews (1959),Horror|Sci-Fi
52993,Last Train from Gun Hill (1959),Drama|Thriller|Western
53002,Les liaisons dangereuses (1959),Drama|Romance
53084,The Mouse That Roared (1959),Comedy|War
53085,The Mummy (1959),Adventure|Fantasy|Horror
53106,Neotpravlennoye pismo (1959),Drama|Romance
53114,Ningen no jôken (1959),Drama|History|War
53115,Ningen no jôken (1959),Drama|History|War
53121,Nobi (1959),Drama|War
53125,North by Northwest (1959),Action|Adventure|Crime|Thriller
53126,North West Frontier (1959),Adventure|Drama
53131,The Nun's Story (1959),Drama
53134,Ohayô (1959),Comedy|Drama
53137,On the Beach (1959),Drama|Sci-Fi
53143,Operation Petticoat (1959),Comedy|Romance|War
53146,Orfeu Negro (1959),Comedy|Drama|Music|Romance
53168,Pickpocket (1959),Crime|Drama
53172,Pillow Talk (1959),Comedy|Romance
53183,Pork Chop Hill (1959),War|Drama|Action
53198,Les quatre cents coups (1959),Crime|Drama
53219,Return of the Fly (1959),Drama|Horror|Sci-Fi
53221,Rio Bravo (1959),Drama|Western
53241,Santa Claus (1959),Family|Fantasy
53242,Sapphire (1959),Crime|Drama|Mystery|Thriller
53250,Der schweigende Stern (1960),Drama|Mystery|Sci-Fi
53258,Segodnya uvolneniya ne budet (1959),Short|Drama|Thriller
53270,Shadows (1959),Drama
53285,Sleeping Beauty (1959),Animation|Family|Fantasy|Musical|Romance
53291,Some Like It Hot (1959),Comedy
53318,Suddenly, Last Summer (1959)
53320,A Summer Place (1959),Drama|Romance
53337,Teenagers from Outer Space (1959),Horror|Sci-Fi
53354,The 39 Steps (1959),Comedy|Crime|Drama
53359,Thunder in the Sun (1959),Western
53363,The Tingler (1959),Horror|Sci-Fi
53390,Ukikusa (1959),Drama
53403,La vache et le prisonnier (1959),Comedy
53459,Les yeux sans visage (1960),Horror
53472,À bout de souffle (1960),Crime|Drama
53559,13 Ghosts (1960),Horror
53580,The Alamo (1960),Adventure|Drama|History
53598,Gli amori di Ercole (1960),Fantasy|Adventure
53604,The Apartment (1960),Comedy|Drama|Romance
53611,Attack of the Giant Leeches (1959),Horror|Sci-Fi
53619,L'avventura (1960),Drama|Mystery
53629,Bombai Ka Babu (1960),Drama|Family|Musical
53668,Bottoms Up (1960),Comedy
53674,Der brave Soldat Schwejk (1960),Comedy|Drama|War
53677,The Brides of Dracula (1960),Horror
53690,Can-Can (1960),Comedy|Musical
53699,Carry on, Constable (1960)
53716,Cinderfella (1960),Comedy|Family|Fantasy|Musical
53717,Circus of Horrors (1960),Horror|Drama
53719,The City of the Dead (1960),Horror|Thriller
53728,College Girl (1960),
53729,Comanche Station (1960),Drama|Western
53746,Dama s sobachkoj (1960),Drama|Romance
53765,Devi (1960),Drama
53779,La dolce vita (1960),Comedy|Drama
53793,Elmer Gantry (1960),Drama
53796,The Entertainer (1960),Drama
53804,Exodus (1960),Action|Drama|History
53810,The Facts of Life (1960),Drama|Romance|Comedy
53877,The Grass Is Greener (1960),Comedy|Drama|Romance
53901,Hell to Eternity (1960),Biography|Drama|War
53925,House of Usher (1960),Horror
53928,Hum Hindustani (1960),Drama|Family
53935,Ice Cold in Alex (1958),Drama|War
53946,Inherit the Wind (1960),Drama|History
53957,It Started in Naples (1960),Comedy|Drama
53967,The Young One (1960),Drama
53976,Jungfrukällan (1960),Drama
53987,Katok i skripka (1961),Drama
54016,The Last Voyage (1960),Drama
54017,Last Woman on Earth (1960),Drama|Horror|Mystery|Romance|Sci-Fi
54021,Let No Man Write My Epitaph (1960),Drama
54033,The Little Shop of Horrors (1960),Comedy|Fantasy
54038,The Lost World (1960),Adventure|Fantasy|Sci-Fi
54042,Macario (1960),Drama|Fantasy|Mystery
54047,The Magnificent Seven (1960),Action|Adventure|Drama|Thriller|Western
54059,Manzil (1960),Comedy|Drama|Romance
54067,La maschera del demonio (1960),Horror
54073,Meghe Dhaka Tara (1960),Drama|Musical
54098,Mughal-E-Azam (1960),Drama|Romance|War
54130,La notte (1961),Drama
54135,Ocean's Eleven (1960),Comedy|Crime|Music
54144,Onna ga kaidan wo agaru toki (1960),Drama
54152,Our Man in Havana (1959),Drama|Thriller|Comedy
54167,Peeping Tom (1960),Horror|Thriller
54177,Le petit soldat (1963),War|Drama
54189,Plein soleil (1960),Crime|Thriller
54195,Pollyanna (1960),Drama|Family
54198,Pote tin Kyriaki (1960),Comedy|Drama|Romance
54215,Psycho (1960),Horror|Mystery|Thriller
54248,Rocco e i suoi fratelli (1960),Crime|Drama|Sport
54269,Saturday Night and Sunday Morning (1960),Drama|Romance
54285,Seddok, l'erede di Satana (1960)
54286,Seishun zankoku monogatari (1960),Drama
54292,Sergeant Rutledge (1960),Western|Crime
54310,Sink the Bismarck! (1960),Action|Drama|History|War
54331,Spartacus (1960),Action|Adventure|Biography|Drama|History
54333,Ein Toter hing im Netz (1960),Horror|Sci-Fi
54357,Swiss Family Robinson (1960),Adventure|Family
54371,Die 1000 Augen des Dr. Mabuse (1960),Crime|Mystery|Thriller
54377,Le testament d'Orphée, ou ne me demandez pas pourquoi! (1960)
54387,The Time Machine (1960),Adventure|Fantasy|Romance|Sci-Fi|Thriller
54389,Tirez sur le pianiste (1960),Crime|Drama|Thriller
54407,Le trou (1960),Crime|Drama|Thriller
54415,12 to the Moon (1960),Sci-Fi
54416,The Two Faces of Dr. Jekyll (1960),Horror|Romance|Sci-Fi
54443,Village of the Damned (1960),Horror|Mystery|Sci-Fi
54452,La vérité (1960),Drama
54462,The Wasp Woman (1959),Horror|Sci-Fi
54476,Wild River (1960),Drama|Romance
54483,The World of Suzie Wong (1960),Drama|Romance
54494,Zazie dans le métro (1960),Comedy|Fantasy
54599,Accattone (1961),Drama
54615,All in a Night's Work (1961),Comedy
54632,L'année dernière à Marienbad (1961),Drama|Mystery|Romance
54649,Babes in Toyland (1961),Family|Musical|Fantasy
54652,Bachelor in Paradise (1961),Comedy|Romance
54692,Blue Hawaii (1961),Comedy|Musical
54698,Breakfast at Tiffany's (1961),Comedy|Drama|Romance
54727,Carry on Regardless (1961),Comedy
54743,The Children's Hour (1961),Drama
54749,La ciociara (1960),Drama|War
54757,The Comancheros (1961),Action|Western|Adventure
54790,The Day the Earth Caught Fire (1961),Drama|Sci-Fi|Romance
54807,The Devil's Messenger (1961),Horror
54847,El Cid (1961),Adventure|Biography|Drama|History|Romance|War
54881,The Flight That Disappeared (1961),Adventure|Fantasy|Sci-Fi
54885,Flower Drum Song (1961),Comedy|Musical|Romance
54890,The Four Horsemen of the Apocalypse (1962),Drama|War
54938,Gorgo (1961),Action|Drama|Horror
54949,La guerre des boutons (1962),Comedy
54950,Il pianeta degli uomini spenti (1961),Sci-Fi
54953,The Guns of Navarone (1961),Action|Adventure|Drama|War
54988,Homicidal (1961),Horror|Mystery|Thriller
54997,The Hustler (1961),Drama|Sport
55018,The Innocents (1961),Horror
55019,The Intruder (1962),Drama
55031,Judgment at Nuremberg (1961),Drama|History|War
55032,Jules et Jim (1962),Drama|Romance
55047,King of Kings (1961),Biography|Drama|History
55082,Léon Morin, prêtre (1961)
55093,Lola (1961),Drama|Romance
55184,The Misfits (1961),Drama
55198,Mosura (1961),Action|Adventure|Drama|Family|Fantasy|Mystery|Sci-Fi
55200,Mr. Sardonicus (1961),Drama|Horror|Mystery
55205,Murder She Said (1961),Comedy|Crime|Drama|Mystery
55233,Ningen no jôken (1961),Drama|History|War
55252,An einem Freitag um halb zwölf (1961),Crime|Thriller|Drama
55253,De Dolle Generaal (1961),Adventure|Comedy|War
55254,One Hundred and One Dalmatians (1961),Animation|Adventure|Comedy|Family
55262,On the Fiddle (1961),Comedy
55277,The Parent Trap (1961),Family|Comedy|Romance
55278,Paris Blues (1961),Drama|Music|Romance
55304,Pit and the Pendulum (1961),Horror
55307,The Pleasure of His Company (1961),Comedy
55310,Plácido (1961),Comedy
55312,Pocketful of Miracles (1961),Comedy|Drama
55320,Il posto (1961),Drama
55342,The Pure Hell of St. Trinian's (1960),Comedy
55394,Sail a Crooked Ship (1961),Comedy
55471,Splendor in the Grass (1961),Drama|Romance
55489,Summer and Smoke (1961),Drama|Romance
55499,Såsom i en spegel (1961),Drama
55505,Taste of Fear (1961),Horror|Mystery|Thriller
55506,A Taste of Honey (1961),Drama
55508,Teen Kanya (1961),Comedy|Drama
55534,Too Late Blues (1961),Drama
55535,Totòtruffa '62 (1961),Comedy
55539,Town Without Pity (1961),Drama
55572,Une femme est une femme (1961),Comedy|Drama|Romance
55597,Victim (1961),Crime|Drama
55601,Viridiana (1961),Drama
55608,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
55614,West Side Story (1961),Crime|Drama|Musical|Romance
55630,Yôjinbô (1961),Action|Adventure
55719,The 300 Spartans (1962),Adventure|Drama|History
55724,Abhijaan (1962),Drama
55728,Advise & Consent (1962),Drama
55763,Atraco a las tres (1962),Comedy
55798,Birdman of Alcatraz (1962),Biography|Drama
55804,El vampiro sangriento (1962),Horror
55811,The Broken Land (1962),Western
55824,Cape Fear (1962),Thriller
55830,Carnival of Souls (1962),Horror|Thriller
55831,Carry on Cruising (1962),Comedy|Romance
55852,Cléo de 5 à 7 (1962),Comedy|Drama|Music
55858,La commare secca (1962),Crime|Drama|Mystery
55875,Crooks Anonymous (1962),Comedy|Crime
55894,The Day of the Triffids (1962),Horror|Sci-Fi
55895,Days of Wine and Roses (1962),Comedy|Drama
55902,The Devil's Hand (1962),Horror
55910,Les dimanches de Ville d'Avray (1962),Drama
55913,Divorzio all'italiana (1961),Comedy
55928,Dr. No (1962),Action|Adventure|Crime|Thriller
55930,Dr. Vidya (1962),
55946,Eegah (1962),Adventure|Fantasy
55950,Ilektra (1962),Drama
55972,Experiment in Terror (1962),Crime|Mystery|Thriller
55981,I fidanzati (1963),Drama
55998,Freud (1962),Biography|Drama
56023,Girls! Girls! Girls! (1962),Musical|Comedy
56040,Gritos en la noche (1962),Horror|Thriller
56048,Gypsy (1962),Biography|Comedy|Drama|Musical
